"Monitoring_ID","Date_Time_out","Net_type","Amount_nets","Species","Scientific_name","Species_name","Maori_name","Native/nonnative","Taonga","Amount","Sex","Length_mm","Weight_g","Soft_shelled","Berried","Youngs","Cups","mL","Comments","Site_ID","ID","Monitoring","Monitoring_ID.","Lake","Site","LID","Lat","Lon","Site_size","DHT","Date_Time","Weather","Lake_water_clarity_m","Sediment_sample","Macrophyte_sample","Notes","Distance_5m","Distance_20m","Distance_deep_20m","Calculated_slope","Total_ weight_reef","Season"
"19_2",2025-08-01 11:40:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,552,NA,NA,NA,2.5,591.47,NA,19,17,2,"17_2","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-07-31 11:00:00,"Sunny",4.7,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Winter"
"19_2",2025-08-01 11:40:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,110,10,NA,NA,NA,NA,NA,NA,19,17,2,"17_2","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-07-31 11:00:00,"Sunny",4.7,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Winter"
"19_2",2025-08-01 11:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",12,2,NA,NA,NA,NA,NA,NA,19,17,2,"17_2","Rotoiti","Reference",54730,-38.0174132,176.3755268,150,"Rocky",2025-07-31 11:00:00,"Sunny",4.7,0,0,NA,13.9155980353024,411.557104130868,410.694566686954,0.0486979902396535,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,1,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,205,195,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,105,20,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,135,50,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,120,36,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,115,28,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,117,35,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,100,15,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,117,34,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Morihana","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,94,13,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",1,NA,NA,1,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,95,NA,NA,NA,0.5,118.294,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,355,600,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,330,600,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"20_2",2025-08-01 12:10:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,180,71,NA,NA,NA,NA,NA,NA,20,18,2,"18_2","Rotoiti","Reference",54730,-38.0172588,176.3757789,150,"Rocky",2025-07-31 11:10:00,"Sunny",4.7,0,0,NA,10.2582815366794,393.995431341253,393.146305968451,0.0508716467543382,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",1,NA,NA,1,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,6,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,11,1,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",28,20,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,19,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",34,24,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",27,16,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,15,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",31,19,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,10,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",28,19,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,200,73,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,190,NA,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,185,63,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,180,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,104,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,80,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",2,NA,NA,10,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",40,44,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",32,21,1,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",18,6,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,13,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,13,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,80,3,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,230,NA,NA,NA,1,236.588,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,210,NA,NA,NA,1,236.588,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,117,NA,NA,NA,0.75,177.441,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,160,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,130,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,135,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",10,NA,NA,150,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",2,NA,NA,15,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,14,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",20,8,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,8,1,1,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",26,13,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,18,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,15,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,10,NA,1,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,19,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
"21_2",2025-08-01 13:12:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,15,NA,NA,NA,NA,NA,"Both Fyke lose wind from south started in the middle of the night",21,19,2,"19_2","Rotoiti","Reference",54730,-38.01677,176.421,150,"Rocky",2025-07-31 11:20:00,"Sunny",4.7,0,0,"Both Fyke lose wind from south started in the middle of the night",142.695643156613,187.90193049333,187.539175274033,0.106644384943977,NA,"Winter"
